sec,nanosec,parent_frame,child_frame,x,y,z,qx,qy,qz,qw
17,897000000,odom_slam,base_link_slam,-3.1321397279120646e-06,-7.649702230350188e-06,1.023606385590982e-05,-0.00015708965204719647,-0.00024481961408627355,0.0001403118122915099,0.9999999478493952
17,897000000,odom_slam,base_link_slam,-3.1321397279120646e-06,-7.649702230350188e-06,1.023606385590982e-05,-0.00015708965204719647,-0.00024481961408627355,0.0001403118122915099,0.9999999478493952
17,998000000,odom_slam,base_link_slam,-2.8872348614053834e-06,-8.0433283392019e-06,1.0160113407078246e-05,-0.00015815890868616468,-0.0002662663842387003,0.00014267326253513204,0.9999999418661545
17,998000000,odom_slam,base_link_slam,-2.8872348614053834e-06,-8.0433283392019e-06,1.0160113407078246e-05,-0.00015815890868616468,-0.0002662663842387003,0.00014267326253513204,0.9999999418661545
17,998000000,odom_slam,base_link_slam,-2.8872348614053834e-06,-8.0433283392019e-06,1.0160113407078246e-05,-0.00015815890868616468,-0.0002662663842387003,0.00014267326253513204,0.9999999418661545
18,97000000,odom_slam,base_link_slam,-3.147237296819959e-06,-6.33384596117353e-06,1.0011719823792048e-05,-0.0001353897991353347,-0.0002783368681121774,0.00014115236727866375,0.999999942137098
18,97000000,odom_slam,base_link_slam,-3.147237296819959e-06,-6.33384596117353e-06,1.0011719823792048e-05,-0.0001353897991353347,-0.0002783368681121774,0.00014115236727866375,0.999999942137098
18,97000000,odom_slam,base_link_slam,-3.147237296819959e-06,-6.33384596117353e-06,1.0011719823792048e-05,-0.0001353897991353347,-0.0002783368681121774,0.00014115236727866375,0.999999942137098
18,97000000,odom_slam,base_link_slam,-3.147237296819959e-06,-6.33384596117353e-06,1.0011719823792048e-05,-0.0001353897991353347,-0.0002783368681121774,0.00014115236727866375,0.999999942137098
18,197000000,odom_slam,base_link_slam,-3.1216138510818897e-06,-6.1759325005514135e-06,1.015503220010139e-05,-9.120271559694624e-05,-0.0003186385093706438,0.000137584038712734,0.9999999356110966
18,197000000,odom_slam,base_link_slam,-3.1216138510818897e-06,-6.1759325005514135e-06,1.015503220010139e-05,-9.120271559694624e-05,-0.0003186385093706438,0.000137584038712734,0.9999999356110966
18,197000000,odom_slam,base_link_slam,-3.1216138510818897e-06,-6.1759325005514135e-06,1.015503220010139e-05,-9.120271559694624e-05,-0.0003186385093706438,0.000137584038712734,0.9999999356110966
18,197000000,odom_slam,base_link_slam,-3.1216138510818897e-06,-6.1759325005514135e-06,1.015503220010139e-05,-9.120271559694624e-05,-0.0003186385093706438,0.000137584038712734,0.9999999356110966
18,297000000,odom_slam,base_link_slam,-3.103020214631781e-06,-6.00799126335101e-06,1.036235554484772e-05,-6.497888776434632e-05,-0.00032911950568584027,0.00013433622403080252,0.9999999347059348
18,297000000,odom_slam,base_link_slam,-3.103020214631781e-06,-6.00799126335101e-06,1.036235554484772e-05,-6.497888776434632e-05,-0.00032911950568584027,0.00013433622403080252,0.9999999347059348
18,297000000,odom_slam,base_link_slam,-3.103020214631781e-06,-6.00799126335101e-06,1.036235554484772e-05,-6.497888776434632e-05,-0.00032911950568584027,0.00013433622403080252,0.9999999347059348
18,297000000,odom_slam,base_link_slam,-3.103020214631781e-06,-6.00799126335101e-06,1.036235554484772e-05,-6.497888776434632e-05,-0.00032911950568584027,0.00013433622403080252,0.9999999347059348
18,398000000,odom_slam,base_link_slam,-3.056010137349362e-06,-6.4556979456111685e-06,1.3988151676200234e-05,-5.8662340548843304e-05,-0.00034733386957801096,0.00014153206560319357,0.9999999279432911
18,398000000,odom_slam,base_link_slam,-3.056010137349362e-06,-6.4556979456111685e-06,1.3988151676200234e-05,-5.8662340548843304e-05,-0.00034733386957801096,0.00014153206560319357,0.9999999279432911
18,398000000,odom_slam,base_link_slam,-3.056010137349362e-06,-6.4556979456111685e-06,1.3988151676200234e-05,-5.8662340548843304e-05,-0.00034733386957801096,0.00014153206560319357,0.9999999279432911
18,398000000,odom_slam,base_link_slam,-3.056010137349362e-06,-6.4556979456111685e-06,1.3988151676200234e-05,-5.8662340548843304e-05,-0.00034733386957801096,0.00014153206560319357,0.9999999279432911
18,497000000,odom_slam,base_link_slam,-3.093003772513464e-06,-5.9549202447900155e-06,1.018894446460359e-05,-4.508223109754332e-05,-0.00035217302549421715,0.00014826975882327733,0.9999999259789129
18,497000000,odom_slam,base_link_slam,-3.093003772513464e-06,-5.9549202447900155e-06,1.018894446460359e-05,-4.508223109754332e-05,-0.00035217302549421715,0.00014826975882327733,0.9999999259789129
18,497000000,odom_slam,base_link_slam,-3.093003772513464e-06,-5.9549202447900155e-06,1.018894446460359e-05,-4.508223109754332e-05,-0.00035217302549421715,0.00014826975882327733,0.9999999259789129
18,497000000,odom_slam,base_link_slam,-3.093003772513464e-06,-5.9549202447900155e-06,1.018894446460359e-05,-4.508223109754332e-05,-0.00035217302549421715,0.00014826975882327733,0.9999999259789129
18,598000000,odom_slam,base_link_slam,-2.106729351710574e-06,-6.348405285600694e-06,1.2801395145145772e-05,-3.5616855984386304e-05,-0.00034244812874288915,0.00015073366928951377,0.9999999293700373
18,598000000,odom_slam,base_link_slam,-2.106729351710574e-06,-6.348405285600694e-06,1.2801395145145772e-05,-3.5616855984386304e-05,-0.00034244812874288915,0.00015073366928951377,0.9999999293700373
18,598000000,odom_slam,base_link_slam,-2.106729351710574e-06,-6.348405285600694e-06,1.2801395145145772e-05,-3.5616855984386304e-05,-0.00034244812874288915,0.00015073366928951377,0.9999999293700373
18,598000000,odom_slam,base_link_slam,-2.106729351710574e-06,-6.348405285600694e-06,1.2801395145145772e-05,-3.5616855984386304e-05,-0.00034244812874288915,0.00015073366928951377,0.9999999293700373
18,698000000,odom_slam,base_link_slam,-2.872322313621521e-06,-6.101645783906278e-06,1.2647847517537612e-05,-3.4466275729250696e-05,-0.00032598050510650476,0.00016140891464863443,0.999999933247972
18,698000000,odom_slam,base_link_slam,-2.872322313621521e-06,-6.101645783906278e-06,1.2647847517537612e-05,-3.4466275729250696e-05,-0.00032598050510650476,0.00016140891464863443,0.999999933247972
18,698000000,odom_slam,base_link_slam,-2.872322313621521e-06,-6.101645783906278e-06,1.2647847517537612e-05,-3.4466275729250696e-05,-0.00032598050510650476,0.00016140891464863443,0.999999933247972
18,698000000,odom_slam,base_link_slam,-2.872322313621521e-06,-6.101645783906278e-06,1.2647847517537612e-05,-3.4466275729250696e-05,-0.00032598050510650476,0.00016140891464863443,0.999999933247972
18,797000000,odom_slam,base_link_slam,-4.581008492083856e-06,-4.868343516221444e-06,1.061349247560091e-05,-3.250882641922327e-05,-0.0002969799224867432,0.0001479577508358357,0.9999999444273013
18,797000000,odom_slam,base_link_slam,-4.581008492083856e-06,-4.868343516221444e-06,1.061349247560091e-05,-3.250882641922327e-05,-0.0002969799224867432,0.0001479577508358357,0.9999999444273013
18,797000000,odom_slam,base_link_slam,-4.581008492083856e-06,-4.868343516221444e-06,1.061349247560091e-05,-3.250882641922327e-05,-0.0002969799224867432,0.0001479577508358357,0.9999999444273013
18,797000000,odom_slam,base_link_slam,-4.581008492083856e-06,-4.868343516221444e-06,1.061349247560091e-05,-3.250882641922327e-05,-0.0002969799224867432,0.0001479577508358357,0.9999999444273013
18,898000000,odom_slam,base_link_slam,-3.2432573525869094e-06,-5.678899759234751e-06,1.2110415447718102e-05,-3.813845436093049e-05,-0.0002930949426524495,0.00015486308840976238,0.9999999443291169
18,898000000,odom_slam,base_link_slam,-3.2432573525869094e-06,-5.678899759234751e-06,1.2110415447718102e-05,-3.813845436093049e-05,-0.0002930949426524495,0.00015486308840976238,0.9999999443291169
18,898000000,odom_slam,base_link_slam,-3.2432573525869094e-06,-5.678899759234751e-06,1.2110415447718102e-05,-3.813845436093049e-05,-0.0002930949426524495,0.00015486308840976238,0.9999999443291169
18,898000000,odom_slam,base_link_slam,-3.2432573525869094e-06,-5.678899759234751e-06,1.2110415447718102e-05,-3.813845436093049e-05,-0.0002930949426524495,0.00015486308840976238,0.9999999443291169
18,997000000,odom_slam,base_link_slam,-4.919725913443408e-06,-4.520768222895959e-06,1.1064748999762848e-05,-1.8150134769045005e-05,-0.00028147745750973797,0.00015567268178575931,0.9999999481035134
18,997000000,odom_slam,base_link_slam,-4.919725913443408e-06,-4.520768222895959e-06,1.1064748999762848e-05,-1.8150134769045005e-05,-0.00028147745750973797,0.00015567268178575931,0.9999999481035134
18,997000000,odom_slam,base_link_slam,-4.919725913443408e-06,-4.520768222895959e-06,1.1064748999762848e-05,-1.8150134769045005e-05,-0.00028147745750973797,0.00015567268178575931,0.9999999481035134
18,997000000,odom_slam,base_link_slam,-4.919725913443408e-06,-4.520768222895959e-06,1.1064748999762848e-05,-1.8150134769045005e-05,-0.00028147745750973797,0.00015567268178575931,0.9999999481035134
19,97000000,odom_slam,base_link_slam,-4.952443765211199e-06,-4.513455176663216e-06,1.1147036372208935e-05,-1.7717820787689883e-05,-0.00025209327354523453,0.0001609788480910362,0.9999999551104344
19,97000000,odom_slam,base_link_slam,-4.952443765211199e-06,-4.513455176663216e-06,1.1147036372208935e-05,-1.7717820787689883e-05,-0.00025209327354523453,0.0001609788480910362,0.9999999551104344
19,97000000,odom_slam,base_link_slam,-4.952443765211199e-06,-4.513455176663216e-06,1.1147036372208935e-05,-1.7717820787689883e-05,-0.00025209327354523453,0.0001609788480910362,0.9999999551104344
19,97000000,odom_slam,base_link_slam,-4.952443765211199e-06,-4.513455176663216e-06,1.1147036372208935e-05,-1.7717820787689883e-05,-0.00025209327354523453,0.0001609788480910362,0.9999999551104344
19,198000000,odom_slam,base_link_slam,-4.204829351771885e-06,-4.780384521439583e-06,1.2212183292781124e-05,-8.452002656026903e-06,-0.00023798390531254155,0.00017339497932014676,0.9999999566132018
19,198000000,odom_slam,base_link_slam,-4.204829351771885e-06,-4.780384521439583e-06,1.2212183292781124e-05,-8.452002656026903e-06,-0.00023798390531254155,0.00017339497932014676,0.9999999566132018
19,198000000,odom_slam,base_link_slam,-4.204829351771885e-06,-4.780384521439583e-06,1.2212183292781124e-05,-8.452002656026903e-06,-0.00023798390531254155,0.00017339497932014676,0.9999999566132018
19,198000000,odom_slam,base_link_slam,-4.204829351771885e-06,-4.780384521439583e-06,1.2212183292781124e-05,-8.452002656026903e-06,-0.00023798390531254155,0.00017339497932014676,0.9999999566132018
19,302000000,odom_slam,base_link_slam,-2.531453296001016e-06,-7.001883021093362e-06,1.5557658855904784e-05,8.99887365988792e-06,-0.00022002998102531638,0.00017728653146652665,0.9999999600376559
19,302000000,odom_slam,base_link_slam,-2.531453296001016e-06,-7.001883021093362e-06,1.5557658855904784e-05,8.99887365988792e-06,-0.00022002998102531638,0.00017728653146652665,0.9999999600376559
19,302000000,odom_slam,base_link_slam,-2.531453296001016e-06,-7.001883021093362e-06,1.5557658855904784e-05,8.99887365988792e-06,-0.00022002998102531638,0.00017728653146652665,0.9999999600376559
19,302000000,odom_slam,base_link_slam,-2.531453296001016e-06,-7.001883021093362e-06,1.5557658855904784e-05,8.99887365988792e-06,-0.00022002998102531638,0.00017728653146652665,0.9999999600376559
19,399000000,odom_slam,base_link_slam,-4.3396682193714106e-06,-3.527061823192909e-06,1.4740789605935091e-05,2.9755409257938674e-05,-0.00020988395968552146,0.0001853068377342715,0.9999999603623567
19,399000000,odom_slam,base_link_slam,-4.3396682193714106e-06,-3.527061823192909e-06,1.4740789605935091e-05,2.9755409257938674e-05,-0.00020988395968552146,0.0001853068377342715,0.9999999603623567
19,399000000,odom_slam,base_link_slam,-4.3396682193714106e-06,-3.527061823192909e-06,1.4740789605935091e-05,2.9755409257938674e-05,-0.00020988395968552146,0.0001853068377342715,0.9999999603623567
19,399000000,odom_slam,base_link_slam,-4.3396682193714106e-06,-3.527061823192909e-06,1.4740789605935091e-05,2.9755409257938674e-05,-0.00020988395968552146,0.0001853068377342715,0.9999999603623567
19,497000000,odom_slam,base_link_slam,-6.303266803384192e-06,-1.4083727720799928e-06,1.5848009079526825e-05,5.457239622967938e-05,-0.00019854181447577233,0.00018320183733459613,0.9999999620200435
19,497000000,odom_slam,base_link_slam,-6.303266803384192e-06,-1.4083727720799928e-06,1.5848009079526825e-05,5.457239622967938e-05,-0.00019854181447577233,0.00018320183733459613,0.9999999620200435
19,497000000,odom_slam,base_link_slam,-6.303266803384192e-06,-1.4083727720799928e-06,1.5848009079526825e-05,5.457239622967938e-05,-0.00019854181447577233,0.00018320183733459613,0.9999999620200435
19,497000000,odom_slam,base_link_slam,-6.303266803384192e-06,-1.4083727720799928e-06,1.5848009079526825e-05,5.457239622967938e-05,-0.00019854181447577233,0.00018320183733459613,0.9999999620200435
19,597000000,odom_slam,base_link_slam,-6.104200882462758e-06,-1.5502732816745222e-06,1.5734189429303754e-05,4.78496680114727e-05,-0.0001775101618720562,0.00019095281673828197,0.9999999648687861
19,597000000,odom_slam,base_link_slam,-6.104200882462758e-06,-1.5502732816745222e-06,1.5734189429303754e-05,4.78496680114727e-05,-0.0001775101618720562,0.00019095281673828197,0.9999999648687861
19,597000000,odom_slam,base_link_slam,-6.104200882462758e-06,-1.5502732816745222e-06,1.5734189429303754e-05,4.78496680114727e-05,-0.0001775101618720562,0.00019095281673828197,0.9999999648687861
19,597000000,odom_slam,base_link_slam,-6.104200882462758e-06,-1.5502732816745222e-06,1.5734189429303754e-05,4.78496680114727e-05,-0.0001775101618720562,0.00019095281673828197,0.9999999648687861
19,698000000,odom_slam,base_link_slam,-4.995861514370058e-06,-2.441786943481366e-06,1.4863022976237486e-05,5.512226438853915e-05,-0.000145536211924751,0.00019206096511977268,0.9999999694466658
19,698000000,odom_slam,base_link_slam,-4.995861514370058e-06,-2.441786943481366e-06,1.4863022976237486e-05,5.512226438853915e-05,-0.000145536211924751,0.00019206096511977268,0.9999999694466658
19,698000000,odom_slam,base_link_slam,-4.995861514370058e-06,-2.441786943481366e-06,1.4863022976237486e-05,5.512226438853915e-05,-0.000145536211924751,0.00019206096511977268,0.9999999694466658
19,698000000,odom_slam,base_link_slam,-4.995861514370058e-06,-2.441786943481366e-06,1.4863022976237486e-05,5.512226438853915e-05,-0.000145536211924751,0.00019206096511977268,0.9999999694466658
19,797000000,odom_slam,base_link_slam,-5.5846823453488224e-06,-2.5663975780503095e-06,1.574160759087476e-05,5.874758243812976e-05,-0.00014272697815505405,0.0001994988908188938,0.9999999681889614
19,797000000,odom_slam,base_link_slam,-5.5846823453488224e-06,-2.5663975780503095e-06,1.574160759087476e-05,5.874758243812976e-05,-0.00014272697815505405,0.0001994988908188938,0.9999999681889614
19,797000000,odom_slam,base_link_slam,-5.5846823453488224e-06,-2.5663975780503095e-06,1.574160759087476e-05,5.874758243812976e-05,-0.00014272697815505405,0.0001994988908188938,0.9999999681889614
19,797000000,odom_slam,base_link_slam,-5.5846823453488224e-06,-2.5663975780503095e-06,1.574160759087476e-05,5.874758243812976e-05,-0.00014272697815505405,0.0001994988908188938,0.9999999681889614
19,797000000,odom_slam,base_link_slam,-5.5846823453488224e-06,-2.5663975780503095e-06,1.574160759087476e-05,5.874758243812976e-05,-0.00014272697815505405,0.0001994988908188938,0.9999999681889614
19,898000000,odom_slam,base_link_slam,-4.668026717540767e-06,-2.0739524108075806e-06,1.5016767333133184e-05,4.8986045978397774e-05,-0.00011933372896602351,0.00018804031117777888,0.9999999740003346
19,898000000,odom_slam,base_link_slam,-4.668026717540767e-06,-2.0739524108075806e-06,1.5016767333133184e-05,4.8986045978397774e-05,-0.00011933372896602351,0.00018804031117777888,0.9999999740003346
19,898000000,odom_slam,base_link_slam,-4.668026717540767e-06,-2.0739524108075806e-06,1.5016767333133184e-05,4.8986045978397774e-05,-0.00011933372896602351,0.00018804031117777888,0.9999999740003346
19,898000000,odom_slam,base_link_slam,-4.668026717540767e-06,-2.0739524108075806e-06,1.5016767333133184e-05,4.8986045978397774e-05,-0.00011933372896602351,0.00018804031117777888,0.9999999740003346
19,999000000,odom_slam,base_link_slam,-4.296667986601492e-06,-1.6933820208979195e-06,1.391170755516704e-05,3.3563624687794545e-05,-9.616924730820298e-05,0.0001930727511372093,0.9999999761739355
19,999000000,odom_slam,base_link_slam,-4.296667986601492e-06,-1.6933820208979195e-06,1.391170755516704e-05,3.3563624687794545e-05,-9.616924730820298e-05,0.0001930727511372093,0.9999999761739355
19,999000000,odom_slam,base_link_slam,-4.296667986601492e-06,-1.6933820208979195e-06,1.391170755516704e-05,3.3563624687794545e-05,-9.616924730820298e-05,0.0001930727511372093,0.9999999761739355
19,999000000,odom_slam,base_link_slam,-4.296667986601492e-06,-1.6933820208979195e-06,1.391170755516704e-05,3.3563624687794545e-05,-9.616924730820298e-05,0.0001930727511372093,0.9999999761739355
19,999000000,odom_slam,base_link_slam,-4.296667986601492e-06,-1.6933820208979195e-06,1.391170755516704e-05,3.3563624687794545e-05,-9.616924730820298e-05,0.0001930727511372093,0.9999999761739355
20,97000000,odom_slam,base_link_slam,0.050970913669250786,0.0015449676753580212,-0.0001396850036938995,-0.00015179136802327868,0.0018991712215858363,4.2405612621944376e-05,0.9999981841532593
20,97000000,odom_slam,base_link_slam,0.050970913669250786,0.0015449676753580212,-0.0001396850036938995,-0.00015179136802327868,0.0018991712215858363,4.2405612621944376e-05,0.9999981841532593
